"Date","Chicago; Precipitation","Chicago; Temperature (max)","Chicago; Temperature (min)","Dallas; Precipitation","Dallas; Temperature (max)","Dallas; Temperature (min)","Detroit; Precipitation","Detroit; Temperature (max)","Detroit; Temperature (min)","Los Angeles; Precipitation","Los Angeles; Temperature (max)","Los Angeles; Temperature (min)","New York; Precipitation","New York; Temperature (max)","New York; Temperature (min)","San Francisco; Precipitation","San Francisco; Temperature (max)","San Francisco; Temperature (min)","San Jose; Precipitation","San Jose; Temperature (max)","San Jose; Temperature (min)","Seattle; Precipitation","Seattle; Temperature (max)","Seattle; Temperature (min)"
"2014-12-28",0.0,10.0,-5.0,0.0,9.4,1.7,0.0,5.0,-1.0,0.0,15.0,5.6,2.5,12.2,6.1,0.0,13.9,6.1,0.0,13.9,2.8,4.1,6.7,2.8
"2014-12-29",0.0,2.2,-6.7,0.0,11.7,-1.0,0.0,1.1,-6.0,0.0,15.6,5.6,0.0,6.7,1.1,0.0,12.8,6.7,0.0,13.3,6.1,0.0,6.1,0.6
"2014-12-30",0.0,-1.1,-12.8,,,,0.0,-3.2,-7.7,,,,0.0,1.1,-2.1,,,,,,,,,
"2014-12-31",0.0,-6.7,-15.6,0.0,3.9,0.6,,,,,,,0.0,0.0,-2.7,,,,0.0,12.8,2.8,,,
"2015-01-01",0.0,-7.2,-15.0,17.5,2.8,0.6,0.0,0.6,-7.1,0.0,13.9,2.2,0.0,3.9,-2.7,0.0,12.8,4.4,0.0,11.7,-1.0,0.0,5.6,-3.2
"2015-01-02",0.0,0.0,-11.7,8.6,5.6,3.3,0.0,2.2,-2.7,0.0,13.3,3.3,0.0,5.6,1.7,0.0,11.1,3.3,0.0,11.1,-0.5,1.5,5.6,0.0
"2015-01-03",5.3,1.7,-7.2,15.7,11.7,3.9,9.7,2.8,-3.2,0.0,15.0,5.6,18.0,5.6,0.6,0.0,12.2,3.3,0.0,12.8,-0.5,0.0,5.0,1.7
"2015-01-04",14.5,1.7,-6.7,0.0,6.7,-2.1,1.8,3.3,-6.0,0.0,16.1,5.6,7.6,13.3,5.0,0.0,12.8,5.0,0.0,13.3,1.1,10.2,10.6,3.3
"2015-01-05",1.3,-0.6,-20.0,0.0,8.3,-3.8,0.0,-6.0,-13.2,0.0,26.1,10.0,0.0,9.4,-6.0,0.0,15.0,6.1,0.0,15.6,1.7,8.1,12.2,9.4
"2015-01-06",4.8,-14.4,-19.4,0.0,15.0,0.0,0.0,-7.1,-12.7,0.0,28.3,12.8,1.3,-5.5,-7.1,0.0,15.6,6.7,0.0,17.2,3.9,0.0,12.2,6.1
"2015-01-07",0.0,-10.6,-18.3,0.0,5.0,-4.9,0.3,-7.7,-14.3,0.0,26.1,11.7,0.0,-4.9,-12.7,0.0,15.6,7.2,0.0,21.1,2.8,0.0,7.8,5.6
"2015-01-08",0.0,-15.6,-22.2,0.0,3.9,-7.7,0.0,-8.8,-17.1,0.0,21.7,10.6,0.0,-6.0,-13.2,0.0,15.6,9.4,0.0,16.1,6.7,0.0,7.8,1.7
"2015-01-09",2.8,-7.2,-20.0,0.0,4.4,-1.0,0.0,-7.1,-14.3,0.0,21.7,13.3,1.8,0.6,-7.1,0.0,17.2,10.6,0.0,18.3,8.9,0.3,10.0,3.3
"2015-01-10",0.0,-13.9,-18.9,2.8,3.9,-0.5,0.0,-7.7,-16.6,17.5,16.1,11.7,0.0,-4.9,-8.8,0.0,16.1,9.4,0.0,16.1,7.8,5.8,7.8,6.1
"2015-01-11",0.0,-3.9,-17.8,18.0,5.6,1.1,0.8,0.0,-7.7,9.9,15.6,12.8,0.0,2.8,-7.7,0.0,13.3,8.3,0.0,12.8,6.7,1.5,9.4,7.2
"2015-01-12",4.1,1.7,-6.7,0.0,6.7,2.2,1.0,0.0,-9.3,0.0,16.7,11.7,9.1,3.9,1.7,0.0,16.7,8.3,0.0,16.1,5.0,0.0,11.1,4.4
"2015-01-13",0.3,-6.1,-9.4,0.0,3.9,0.0,0.0,-9.3,-15.5,0.0,17.2,12.8,0.0,2.2,-8.2,0.0,17.8,7.8,0.0,18.3,6.1,0.0,9.4,2.8
"2015-01-14",0.0,-5.6,-20.6,0.0,6.1,2.8,0.0,-7.1,-14.9,0.0,20.6,8.3,0.0,0.0,-8.8,0.0,14.4,6.1,0.0,16.7,3.9,0.0,6.1,0.6
"2015-01-15",0.0,-6.1,-12.8,0.0,13.3,1.1,0.0,-2.1,-12.7,0.0,22.8,10.0,0.0,1.7,-3.8,0.0,15.0,7.2,0.0,16.7,3.9,9.7,7.8,1.1
"2015-01-16",0.0,2.8,-6.7,0.0,17.2,0.6,0.0,-0.5,-7.1,0.0,22.8,10.0,0.0,6.1,-6.6,0.0,14.4,8.9,0.0,17.2,5.6,0.0,11.7,5.6
"2015-01-17",0.0,3.3,-5.6,0.0,20.6,5.6,0.0,7.2,-7.7,0.0,23.3,9.4,0.0,0.0,-8.2,0.0,14.4,10.6,0.0,16.1,8.3,26.2,13.3,3.3
"2015-01-18",0.0,7.8,1.7,0.0,20.6,0.6,0.3,7.2,1.7,0.0,20.0,11.1,53.3,5.6,-0.5,0.0,16.1,11.7,0.0,17.2,8.3,21.3,13.9,7.2
"2015-01-19",0.0,5.6,-6.1,0.0,21.1,4.4,0.0,1.7,-1.6,0.0,18.9,10.0,0.0,5.6,2.2,0.0,15.6,11.1,0.3,15.6,7.2,0.5,10.0,6.1
"2015-01-20",0.0,4.4,-3.9,0.0,21.7,6.7,0.3,-0.5,-3.8,0.0,15.0,11.7,0.0,4.4,0.0,0.0,16.1,9.4,0.0,15.6,5.6,0.0,10.0,3.3
"2015-01-21",0.5,2.2,-1.1,8.4,17.2,5.0,1.8,-2.7,-4.3,0.0,17.2,12.8,0.0,2.2,-3.8,0.0,17.8,7.8,0.0,16.7,3.3,0.0,7.2,-0.5
"2015-01-22",0.0,1.7,-2.2,28.4,8.9,3.9,0.0,-1.0,-6.6,0.0,22.8,8.9,0.0,4.4,-0.5,0.0,13.9,8.3,0.0,13.3,3.3,0.8,9.4,6.1
"2015-01-23",0.0,0.6,-1.7,0.0,11.7,4.4,0.0,0.6,-7.7,0.0,22.2,10.6,0.0,3.9,-2.1,0.0,19.4,7.2,0.0,18.9,2.8,5.8,12.2,8.3
"2015-01-24",0.0,0.6,-1.7,0.0,16.1,1.1,0.0,3.3,-3.2,0.0,24.4,8.9,18.3,3.9,0.6,0.0,17.8,9.4,0.0,22.2,3.9,0.5,14.4,11.1
"2015-01-25",1.0,7.2,-1.1,0.0,18.3,3.3,0.0,2.8,-7.7,0.0,26.7,8.9,0.0,5.6,-0.5,0.0,17.2,9.4,0.0,17.8,3.3,0.0,17.2,7.2
"2015-01-26",0.8,0.0,-8.3,0.0,22.2,2.2,0.0,-2.1,-11.6,3.3,24.4,12.8,12.2,-0.5,-5.5,0.0,17.8,8.9,0.0,18.3,3.9,0.0,16.1,6.1
"2015-01-27",1.5,-1.1,-7.8,0.0,26.1,6.7,0.0,-1.6,-10.5,0.0,20.6,12.2,9.1,-1.0,-6.6,0.0,20.0,12.2,0.0,20.0,9.4,0.8,11.1,8.3
"2015-01-28",0.0,1.1,-8.3,0.0,27.8,8.3,0.0,-1.6,-10.5,0.0,22.2,13.3,0.0,1.1,-8.8,0.0,17.8,9.4,0.0,19.4,6.7,0.0,12.2,5.0
"2015-01-29",0.0,2.2,-3.3,0.0,20.6,10.0,1.3,2.8,-3.2,0.0,22.8,15.0,0.5,2.2,-7.1,0.0,18.9,9.4,0.0,18.3,5.6,0.0,12.2,3.3
"2015-01-30",0.0,1.7,-7.8,0.0,13.9,6.1,0.0,-0.5,-10.5,1.0,20.0,14.4,1.5,3.3,-7.1,0.0,17.8,10.0,0.0,19.4,8.3,0.0,8.3,1.1
"2015-01-31",0.0,-1.7,-8.3,11.4,12.2,8.3,0.0,1.7,-9.9,0.0,18.9,12.8,0.0,-3.2,-10.5,0.0,23.3,8.9,0.0,21.7,6.1,0.0,7.2,3.3
"2015-02-01",14.5,3.3,-2.2,6.6,15.0,1.7,6.6,1.1,-7.7,0.0,21.1,10.0,0.8,2.2,-6.6,0.0,17.8,7.8,0.0,19.4,3.9,1.5,9.4,4.4
"2015-02-02",17.8,-1.1,-13.9,0.0,6.1,-3.8,0.8,-6.0,-12.1,0.0,20.0,10.0,25.9,1.1,-9.9,0.0,18.9,9.4,0.0,20.0,5.6,7.4,11.1,5.0
"2015-02-03",0.0,-6.7,-14.4,0.0,12.2,0.6,0.0,-2.1,-13.2,0.0,16.7,11.7,0.0,-3.2,-10.5,0.0,18.3,11.1,0.0,22.2,8.9,1.3,10.0,5.6
"2015-02-04",2.5,-2.2,-10.6,0.0,14.4,2.8,0.8,0.6,-8.2,0.0,16.7,12.2,0.0,6.1,-4.3,0.0,17.8,10.0,0.0,22.8,6.7,8.4,10.6,4.4
"2015-02-05",0.0,-5.6,-18.3,0.0,2.8,-0.5,0.0,-7.7,-14.9,0.0,22.2,9.4,0.0,5.6,-9.9,0.0,17.8,11.7,0.0,20.0,10.6,26.2,13.3,8.3
"2015-02-06",0.0,-7.8,-15.6,0.0,14.4,1.1,0.0,-1.0,-11.6,0.0,18.3,11.7,0.0,-2.7,-11.0,18.3,19.4,12.8,32.0,18.3,13.9,17.3,14.4,10.0
"2015-02-07",0.0,0.0,-8.3,0.0,21.1,6.1,0.0,3.9,-2.7,0.0,17.8,10.6,0.5,4.4,-3.8,2.0,18.3,15.0,0.8,20.0,14.4,23.6,12.2,9.4
"2015-02-08",0.0,6.7,-3.9,0.0,23.9,11.1,0.5,6.1,-4.9,0.0,21.7,15.0,0.0,2.8,-1.6,30.7,18.3,13.9,9.9,17.8,13.9,3.6,15.0,8.3
"2015-02-09",0.5,2.8,-3.9,0.0,25.0,8.3,0.0,-3.2,-7.1,0.0,19.4,13.3,2.3,-1.6,-3.8,0.0,17.8,12.2,0.5,18.9,10.6,6.1,13.3,8.3
"2015-02-10",0.3,-2.2,-7.8,0.0,24.4,8.3,0.0,-3.8,-7.7,0.0,22.2,10.6,0.3,4.4,-3.2,0.0,17.8,8.9,0.0,17.8,6.7,0.3,12.8,8.3
"2015-02-11",0.0,0.6,-3.3,0.0,20.6,7.8,0.0,1.1,-6.6,0.0,28.3,12.8,0.0,1.1,-5.5,0.0,19.4,8.9,0.0,20.0,5.0,0.0,12.8,5.6
"2015-02-12",0.0,2.8,-13.3,0.0,13.9,3.3,0.3,-1.0,-13.2,0.0,28.9,13.9,0.0,4.4,-8.8,0.0,22.8,10.6,0.0,22.2,6.7,1.0,16.7,9.4
"2015-02-13",0.0,-7.2,-16.7,0.0,19.4,2.2,0.0,-4.9,-16.0,0.0,28.9,13.3,0.0,-6.0,-13.2,0.0,20.6,11.1,0.0,25.0,8.3,0.0,15.6,6.7
"2015-02-14",0.0,-2.2,-12.2,0.0,26.1,5.6,0.3,-3.8,-17.1,0.0,27.8,14.4,0.5,0.0,-8.8,0.0,22.8,11.1,0.0,23.3,7.8,0.3,14.4,6.7
"2015-02-15",0.0,-9.4,-19.4,0.0,21.7,12.2,0.0,-13.2,-22.1,0.0,23.3,11.7,0.0,-3.8,-15.5,0.0,23.9,10.6,0.0,23.9,6.7,0.0,12.2,3.9
"2015-02-16",2.0,-9.4,-16.7,8.6,17.2,-1.0,0.0,-13.8,-22.7,0.0,17.2,12.2,0.0,-6.0,-16.0,0.0,20.0,10.6,0.0,22.2,8.3,0.0,15.0,5.6
"2015-02-17",0.3,-5.6,-16.7,1.5,12.8,-1.0,0.0,-5.5,-16.6,0.0,18.3,14.4,3.6,-2.7,-9.9,0.0,15.0,11.7,0.0,15.0,12.2,0.0,16.1,4.4
"2015-02-18",0.0,-5.6,-16.1,0.0,15.0,0.6,0.0,-6.6,-14.9,0.0,19.4,13.3,0.0,0.6,-7.1,0.0,17.8,12.2,0.0,18.3,11.7,0.0,12.2,4.4
"2015-02-19",0.0,-12.2,-22.8,0.0,15.6,1.7,0.0,-13.8,-19.3,0.0,18.3,13.9,0.0,-2.7,-13.2,0.0,16.7,12.2,0.0,18.9,11.7,4.6,10.6,8.3
"2015-02-20",0.0,-15.0,-22.8,0.0,21.7,8.3,0.0,-9.3,-23.2,0.0,18.3,13.9,0.0,-7.1,-16.6,0.0,20.0,12.2,0.0,21.1,10.6,0.8,11.1,7.2
"2015-02-21",0.0,-5.6,-15.0,0.0,20.0,9.4,0.0,-3.8,-9.9,0.0,18.3,14.4,15.5,0.0,-10.5,0.0,19.4,9.4,0.0,21.7,7.2,0.0,12.2,5.6
"2015-02-22",0.0,0.0,-9.4,31.8,10.0,-1.0,0.0,-0.5,-12.7,6.9,16.7,11.7,2.5,6.1,0.0,0.0,18.3,9.4,0.0,18.3,7.8,0.0,11.7,3.3
"2015-02-23",0.0,-4.4,-20.6,6.9,-1.0,-3.2,0.0,-9.9,-19.3,0.0,16.7,8.9,0.0,3.3,-13.2,0.0,17.2,11.7,0.0,16.7,7.2,0.0,12.8,0.6
"2015-02-24",0.0,-8.3,-18.3,0.0,2.8,-3.2,0.0,-4.3,-15.5,0.0,22.2,7.2,0.0,-4.3,-15.5,0.0,18.9,6.7,0.0,18.9,1.7,0.0,11.1,2.2
"2015-02-25",0.3,-0.6,-13.3,18.5,10.6,0.6,0.0,-3.8,-12.1,0.0,20.6,8.9,0.0,2.8,-6.6,0.0,18.3,9.4,0.0,20.0,4.4,4.1,10.0,6.7
"2015-02-26",5.1,-6.7,-9.4,0.0,3.9,-0.5,0.0,-7.7,-13.2,0.0,17.8,10.0,0.0,0.0,-6.0,0.0,19.4,10.0,0.0,20.6,7.8,9.4,11.7,7.8
"2015-02-27",0.0,-5.6,-21.7,6.4,-0.5,-3.2,0.0,-6.0,-19.3,0.0,17.8,11.1,0.0,-1.0,-7.7,0.0,16.7,11.7,0.0,17.2,10.6,18.3,10.0,6.7
"2015-02-28",0.0,-8.3,-25.0,3.8,0.6,-2.7,0.0,-6.0,-17.7,0.0,16.1,11.7,0.0,-1.6,-10.5,0.0,16.7,10.0,1.0,15.6,6.7,0.0,12.2,3.3
"2015-03-01",0.3,-5.0,-17.8,3.6,3.3,0.0,0.0,-2.7,-8.8,6.4,17.2,10.0,13.2,-0.5,-4.3,0.0,18.3,8.9,0.0,17.8,3.9,0.0,11.1,1.1
"2015-03-02",0.0,-1.1,-12.2,1.8,5.6,1.7,0.0,1.1,-6.6,4.3,15.6,8.3,0.0,3.9,-2.7,0.0,16.1,10.0,1.3,16.1,6.1,0.0,11.1,4.4
"2015-03-03",5.3,1.1,-8.3,4.6,12.2,5.0,4.1,3.3,-4.9,1.8,17.2,8.3,17.0,2.8,-5.5,0.0,17.8,8.3,0.0,17.8,3.9,0.0,10.6,0.0
"2015-03-04",0.0,1.1,-7.8,26.9,11.7,-2.1,0.0,2.8,-7.1,0.0,20.0,8.3,6.4,7.2,1.7,0.0,18.9,7.8,0.0,20.0,5.0,0.0,12.8,-0.5
"2015-03-05",0.0,-3.9,-15.6,4.1,4.4,-4.3,0.0,-6.0,-12.7,0.0,22.8,9.4,19.3,4.4,-7.1,0.0,20.0,8.3,0.0,24.4,5.0,0.0,13.3,2.8
"2015-03-06",0.0,-7.2,-16.7,0.0,11.7,-3.8,0.0,-3.8,-14.9,0.0,26.1,10.0,0.0,-2.7,-11.0,0.0,22.2,8.9,0.0,22.2,6.7,0.0,15.0,3.3
"2015-03-07",0.0,-0.6,-12.2,0.0,17.2,-0.5,0.0,5.6,-5.5,0.0,28.3,10.6,0.0,3.3,-7.7,0.0,22.8,8.9,0.0,24.4,6.7,0.0,16.7,3.9
"2015-03-08",0.0,8.9,-1.7,3.0,11.7,8.3,0.0,7.2,-0.5,0.0,21.7,10.6,0.0,9.4,2.8,0.0,18.3,8.9,0.0,21.7,9.4,0.0,17.2,3.9
"2015-03-09",0.0,7.8,-5.6,24.1,10.0,8.9,0.0,8.9,-3.8,0.0,17.8,11.7,0.3,12.2,4.4,0.0,18.9,10.6,0.0,22.2,10.6,0.0,14.4,4.4
"2015-03-10",0.0,11.1,-3.9,0.0,15.0,10.0,0.0,9.4,-1.0,0.0,20.0,12.8,11.7,11.7,3.9,0.0,16.7,10.0,0.0,23.9,9.4,0.8,13.3,5.0
"2015-03-11",0.0,12.2,-1.1,0.0,20.0,8.3,0.0,13.3,1.1,0.0,21.7,14.4,0.3,15.0,6.7,0.5,20.0,12.8,2.5,21.1,11.7,2.5,14.4,8.9
"2015-03-12",0.0,8.9,-3.3,0.0,21.7,10.0,0.0,6.7,-1.6,0.0,27.2,12.2,0.0,8.3,2.2,0.0,22.2,11.1,0.0,22.2,10.6,0.0,17.8,9.4
"2015-03-13",0.0,11.1,0.0,8.6,16.1,12.8,0.0,12.2,-2.1,0.0,29.4,15.6,0.0,6.1,-0.5,0.0,23.3,11.7,0.0,25.6,10.6,2.0,17.2,7.8
"2015-03-14",0.0,19.4,1.1,0.0,17.8,12.8,0.0,10.6,3.9,0.0,32.2,17.8,20.6,10.6,4.4,0.0,28.3,13.9,0.0,31.7,12.2,17.0,13.9,9.4
"2015-03-15",0.0,15.0,-3.3,0.0,19.4,12.2,0.0,12.2,2.8,0.0,31.1,18.9,0.0,6.7,2.2,0.0,21.7,15.0,0.0,26.7,13.3,55.9,10.6,6.1
"2015-03-16",0.0,17.2,-1.7,0.0,26.7,11.1,0.0,16.7,6.7,0.0,30.6,17.2,0.0,11.1,1.7,0.0,20.6,13.9,0.0,22.2,11.7,1.0,13.9,6.1
"2015-03-17",0.0,22.2,1.1,0.0,28.3,17.8,0.0,13.9,0.0,0.0,25.6,15.6,0.5,13.9,1.1,0.0,18.3,11.7,0.0,20.6,11.1,0.8,13.3,4.4
"2015-03-18",0.0,5.6,-3.9,0.8,20.0,13.9,0.0,9.4,-2.1,0.0,22.2,15.6,0.0,3.9,-1.6,0.0,20.6,10.6,0.0,22.2,8.3,0.0,15.6,7.2
"2015-03-19",0.0,10.0,0.0,0.0,24.4,15.6,0.0,4.4,-3.2,0.0,20.0,15.0,0.0,6.1,-1.6,0.0,23.3,10.0,0.0,26.7,8.9,0.0,15.6,8.3
"2015-03-20",0.0,6.7,2.8,6.9,16.7,12.2,0.0,11.7,0.0,0.0,21.1,13.9,10.2,3.3,-1.6,0.0,21.7,11.1,0.0,22.2,8.9,4.1,13.9,8.9
"2015-03-21",0.0,12.2,3.3,1.5,17.2,11.7,0.0,10.6,-1.0,0.0,20.0,15.6,0.0,8.3,-1.6,0.0,22.8,13.3,0.0,22.2,9.4,3.8,13.3,8.3
"2015-03-22",0.0,8.9,-2.8,2.8,21.7,11.7,0.0,1.7,-5.5,0.0,18.9,14.4,0.0,6.1,-2.1,1.0,19.4,12.8,0.0,21.7,12.8,1.0,11.7,6.1
"2015-03-23",7.1,1.7,-2.2,0.0,25.0,11.7,0.0,0.6,-6.0,0.0,20.0,12.8,0.0,3.3,-4.9,0.0,18.3,12.8,1.0,18.9,11.7,8.1,11.1,5.6
"2015-03-24",4.6,1.1,-5.0,0.0,29.4,15.0,0.0,3.9,-7.1,0.0,21.7,12.2,0.0,7.2,-3.2,0.0,18.3,11.7,0.0,19.4,10.0,7.6,12.8,6.1
"2015-03-25",8.1,3.3,-1.1,0.0,28.9,17.2,4.3,12.2,-1.0,0.0,24.4,13.9,1.3,9.4,1.1,0.0,22.2,11.1,0.0,23.3,10.0,5.1,14.4,7.2
"2015-03-26",0.0,6.1,0.0,0.0,22.2,10.6,0.8,7.8,2.2,0.0,29.4,14.4,8.1,16.7,5.6,0.0,26.1,11.1,0.0,29.4,11.1,0.0,20.6,10.0
"2015-03-27",1.5,7.2,-5.6,0.0,21.7,8.9,0.0,2.2,-7.7,0.0,28.3,15.6,6.9,7.8,3.9,0.0,17.2,11.1,0.0,21.1,12.8,1.0,18.3,8.9
"2015-03-28",0.0,-0.6,-6.1,0.0,28.3,8.9,0.0,3.9,-7.7,0.0,21.7,13.9,0.0,4.4,-3.2,0.0,23.3,11.1,0.0,25.6,9.4,0.0,15.6,9.4
"2015-03-29",0.0,1.1,-3.9,0.0,29.4,14.4,0.0,7.2,-4.9,0.0,20.0,13.3,0.0,7.8,-3.8,0.0,21.7,10.0,0.0,26.1,7.8,0.0,15.6,8.9
"2015-03-30",0.3,8.3,-1.1,0.0,25.0,16.7,0.0,15.0,2.8,0.0,19.4,13.3,0.0,12.2,2.2,0.0,17.8,11.1,0.0,21.7,10.0,1.8,17.8,10.6
"2015-03-31",0.3,16.1,2.8,0.0,30.0,18.9,5.8,8.9,1.1,0.0,18.9,12.8,4.3,8.3,1.7,0.0,18.3,11.7,0.0,20.0,10.0,1.0,12.8,6.1
"2015-04-01",0.0,10.0,0.6,0.0,28.3,19.4,0.0,12.8,2.2,0.0,20.0,12.8,0.0,10.6,0.0,0.0,17.8,9.4,0.0,18.3,8.3,5.1,12.8,5.6
"2015-04-02",3.0,23.3,4.4,0.0,30.0,21.1,4.8,16.1,7.8,0.0,21.1,11.7,0.0,19.4,5.0,0.0,20.0,9.4,0.0,21.1,6.7,0.0,13.3,5.6
"2015-04-03",2.5,18.9,5.6,0.0,23.3,15.0,1.8,15.6,2.2,0.0,28.3,12.8,1.0,17.8,15.0,0.0,18.3,8.9,0.0,22.8,6.7,1.5,11.1,5.0
"2015-04-04",0.0,11.7,-2.8,0.0,21.1,10.0,0.0,,,0.0,25.6,14.4,0.3,15.6,5.6,0.0,17.2,10.0,0.0,18.9,5.0,0.0,12.8,3.9
"2015-04-05",0.0,15.0,1.1,13.2,16.7,10.6,0.0,13.3,1.1,0.0,20.0,12.2,0.0,16.1,5.6,2.8,15.0,8.9,0.0,16.7,6.1,0.0,16.7,2.8
"2015-04-06",0.0,20.0,0.0,0.3,28.9,15.0,0.0,14.4,-0.5,0.0,17.2,12.2,0.0,17.2,5.6,0.0,17.2,7.8,0.0,17.8,5.0,1.0,13.9,6.7
"2015-04-07",0.0,13.3,2.2,0.0,28.3,21.7,2.0,10.6,3.3,2.5,18.3,10.0,3.8,16.7,5.6,17.8,16.1,10.6,0.0,16.1,8.9,0.5,14.4,6.7
"2015-04-08",1.3,6.1,3.3,0.0,25.6,20.0,0.0,7.2,2.8,0.0,18.3,8.9,0.0,7.2,2.8,1.5,17.2,10.0,14.0,17.8,8.9,0.0,17.2,6.1
"2015-04-09",17.5,10.0,3.3,0.8,28.9,19.4,17.3,19.4,2.8,0.0,20.6,11.1,0.0,6.1,2.8,0.0,18.9,9.4,0.0,21.1,6.7,0.0,17.2,6.1
"2015-04-10",29.2,21.7,4.4,0.0,21.7,12.2,2.3,18.9,6.1,0.0,18.3,10.6,4.3,13.3,3.9,0.0,18.3,9.4,0.0,21.1,7.8,10.9,13.9,7.8
"2015-04-11",0.3,17.2,2.8,0.0,25.0,12.2,0.0,16.1,2.2,0.0,20.0,11.7,0.0,13.9,6.7,0.0,20.6,10.6,0.0,21.7,7.2,0.0,11.7,5.6
"2015-04-12",0.0,18.3,6.7,0.3,26.7,18.9,0.0,17.2,2.2,0.0,21.1,12.2,0.0,18.9,6.1,0.0,23.3,10.6,0.0,25.6,8.3,0.0,13.3,5.6
"2015-04-13",5.1,21.1,10.6,27.4,22.2,15.0,1.8,22.2,7.2,0.0,18.9,13.9,0.0,20.0,10.0,0.0,16.7,10.6,0.0,18.3,10.6,14.0,11.7,3.9
"2015-04-14",0.0,19.4,3.3,0.3,16.1,13.3,0.0,16.1,4.4,0.0,18.9,13.3,0.3,18.3,12.8,0.0,17.2,10.0,0.0,18.9,8.3,3.3,11.7,2.8
"2015-04-15",0.0,18.3,3.3,0.0,25.6,13.9,0.0,16.7,4.4,0.0,23.9,13.3,0.0,22.2,10.6,0.0,20.6,8.9,0.0,22.8,7.8,0.0,13.9,3.3
"2015-04-16",2.5,15.0,5.0,0.0,26.1,15.6,1.0,17.2,5.0,0.0,25.0,13.3,0.0,17.8,11.1,0.0,26.7,10.6,0.0,26.7,8.9,0.0,17.8,3.9
"2015-04-17",0.0,14.4,5.6,32.3,23.3,16.1,0.0,22.2,8.9,0.0,23.3,13.3,2.0,21.7,12.8,0.0,21.1,10.6,0.0,26.1,10.0,0.0,18.9,6.1
"2015-04-18",0.0,25.6,9.4,15.2,27.8,15.0,0.0,21.7,7.2,0.0,22.2,12.8,0.0,26.7,15.0,0.0,19.4,9.4,0.0,23.9,10.6,0.0,18.9,8.3
"2015-04-19",0.0,11.7,6.1,0.0,25.0,13.3,12.7,13.9,6.1,0.0,18.3,13.3,0.0,17.8,8.9,0.0,17.8,10.6,0.0,21.1,10.0,0.0,21.1,8.3
"2015-04-20",14.2,14.4,7.2,0.0,21.7,9.4,5.3,17.8,7.8,0.0,17.8,13.3,34.8,13.9,7.8,0.0,20.0,11.7,0.0,20.6,12.8,0.0,22.8,7.8
"2015-04-21",1.3,11.1,3.3,1.0,23.9,11.1,0.5,11.1,4.4,0.0,18.3,13.9,5.1,18.3,11.1,0.0,15.0,12.2,0.0,20.6,12.8,5.6,17.2,6.7
"2015-04-22",0.0,12.8,1.7,0.0,25.6,16.1,0.0,5.6,2.2,0.0,18.3,12.2,1.3,20.6,8.9,0.0,18.3,11.1,0.0,21.7,11.7,0.0,15.6,5.0
"2015-04-23",0.0,8.3,-2.2,15.7,23.3,18.9,0.0,3.9,0.0,0.0,18.9,13.3,0.0,11.1,5.0,0.0,19.4,10.6,0.0,21.7,11.7,3.0,12.2,6.7
"2015-04-24",0.0,12.2,-2.2,25.9,21.1,16.7,,13.9,-2.1,0.0,17.8,13.9,0.0,11.1,3.9,3.0,17.2,11.1,0.0,19.4,10.0,3.3,12.2,6.1
"2015-04-25",2.5,13.3,3.9,0.0,31.1,14.4,0.0,11.1,3.3,0.3,17.2,13.3,0.0,16.7,3.3,7.4,16.1,11.1,8.4,17.8,11.1,1.3,13.3,5.6
"2015-04-26",2.0,7.2,2.8,0.0,30.6,16.1,0.0,13.9,1.1,0.0,21.1,10.6,0.0,17.8,7.8,0.0,19.4,10.6,0.0,22.2,8.9,0.0,15.6,4.4
"2015-04-27",0.0,11.1,4.4,13.5,24.4,13.3,0.0,11.1,3.3,0.0,24.4,12.8,0.0,16.7,9.4,0.0,26.7,11.1,0.0,28.9,11.1,0.3,25.0,10.6
"2015-04-28",0.0,11.7,0.6,0.0,15.6,10.0,0.0,15.6,1.1,0.0,26.7,13.3,0.0,21.7,10.0,0.0,17.8,11.1,0.0,21.1,11.7,1.8,15.6,8.9
"2015-04-29",0.0,11.7,1.7,0.0,25.0,8.3,0.0,18.9,3.9,0.0,24.4,15.0,0.0,25.6,10.0,0.0,20.0,10.6,0.0,22.2,11.1,0.0,16.1,7.2
"2015-04-30",0.0,15.0,3.9,0.0,27.8,12.2,16.0,12.8,6.1,0.0,22.8,15.0,0.0,19.4,8.9,0.0,31.1,11.1,0.0,31.1,10.0,0.0,17.2,7.8
"2015-05-01",0.0,10.0,1.7,0.0,28.9,13.9,0.0,21.7,7.2,0.0,22.2,12.8,0.0,17.2,9.4,0.0,23.9,12.2,0.0,28.9,13.9,0.0,18.3,8.9
"2015-05-02",0.0,16.1,7.8,0.0,28.3,15.6,0.0,23.9,8.3,0.0,20.0,13.9,0.0,23.3,8.9,0.0,19.4,11.7,0.0,23.3,10.6,0.0,18.3,7.8
"2015-05-03",0.0,26.1,13.3,0.0,27.8,17.8,0.0,25.0,11.7,0.0,19.4,13.3,0.0,26.7,10.6,0.0,18.3,11.1,0.0,21.1,10.6,0.0,20.6,7.8
"2015-05-04",5.8,27.2,15.0,0.0,28.9,19.4,0.8,23.3,15.0,0.0,17.8,13.3,0.0,29.4,13.9,0.0,16.1,11.1,0.0,18.3,10.0,0.0,17.2,7.2
